datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753146000000,763.7,770.3,753.13,769.89,23346.414,1753149599000,17788491.04702,103328,11820.023,9011818.69123,0.0
1753149600000,769.9,772.0,764.28,766.18,13609.537,1753153199000,10471833.91486,61420,6165.409,4745025.90727,0.0
1753153200000,766.16,767.82,755.0,760.13,19216.177,1753156799000,14615025.06224,106023,9091.445,6914140.02038,0.0
1753156800000,760.13,761.7,745.0,745.25,27145.633,1753160399000,20415761.01227,111397,11815.764,8888420.06032,0.0
1753160400000,745.24,754.16,745.24,751.51,12442.348,1753163999000,9328595.09023,74124,6612.925,4957795.24835,0.0
1753164000000,751.52,760.5,750.06,757.96,11446.205,1753167599000,8668763.35265,59018,7126.677,5397460.89697,0.0
1753167600000,757.97,763.98,756.35,758.14,15670.768,1753171199000,11924867.83062,71769,8492.535,6464098.64942,0.0
1753171200000,758.14,759.45,749.53,759.15,20920.209,1753174799000,15782766.27315,104950,10547.102,7957943.82047,0.0
1753174800000,759.14,763.07,754.58,760.52,22138.079,1753178399000,16825251.41816,79223,12050.335,9161419.8629,0.0
1753178400000,760.52,762.5,756.72,762.35,18949.316,1753181999000,14390139.18942,72435,9236.025,7014351.19084,0.0
1753182000000,762.35,765.58,760.62,765.57,8900.766,1753185599000,6792793.41209,43596,4662.074,3558661.18231,0.0
1753185600000,765.58,766.36,763.4,763.81,7477.006,1753189199000,5719271.36073,38795,3745.828,2865543.25462,0.0
1753189200000,763.82,766.84,759.26,759.83,19150.644,1753192799000,14626724.14564,78152,9318.485,7117949.91215,0.0
1753192800000,759.83,764.14,755.72,764.13,17998.575,1753196399000,13674591.15556,75665,10055.474,7639962.62924,0.0
1753196400000,764.13,767.25,763.28,763.79,15526.346,1753199999000,11877930.95123,58014,8239.074,6303266.4243,0.0
1753200000000,763.8,771.62,763.56,768.52,11707.833,1753203599000,9000518.21508,52280,6437.095,4948055.81299,0.0
1753203600000,768.52,769.28,764.46,767.6,9482.182,1753207199000,7275279.71432,52975,5460.258,4190045.28231,0.0
1753207200000,767.6,775.6,767.1,773.86,10388.802,1753210799000,8014289.4747,44337,5897.051,4549015.37153,0.0
1753210800000,773.86,775.64,769.36,772.08,12920.917,1753214399000,9991263.01488,52082,5500.265,4253501.60162,0.0
1753214400000,772.07,778.38,771.5,777.35,10971.348,1753217999000,8517438.21888,36012,6936.444,5384711.71493,0.0
1753218000000,777.34,778.09,775.48,776.68,6296.93,1753221599000,4891628.89308,19037,3434.654,2668413.3867,0.0
1753221600000,776.68,778.0,774.62,777.21,5490.536,1753225199000,4261891.56822,18716,2700.76,2096681.97559,0.0
1753225200000,777.21,788.35,776.72,786.68,28875.001,1753228799000,22649997.44962,71254,18807.949,14750088.68906,0.0
1753228800000,786.69,804.7,785.07,799.58,98568.0896,1753232399000,78552035.573379,213486,61633.7806,49099044.149079,0.0
1753232400000,799.58,802.5,794.6,794.94,32545.47,1753235999000,25964953.84066,81604,16751.747,13367325.18099,0.0
1753236000000,794.94,796.01,786.75,795.55,31038.056,1753239599000,24563263.20669,75881,16714.181,13229545.05228,0.0
1753239600000,795.56,797.09,790.33,797.09,14706.017,1753243199000,11673967.01252,58353,8377.936,6652304.20587,0.0
1753243200000,797.09,801.18,794.47,799.69,22587.305,1753246799000,18030280.11748,70387,13867.014,11070592.25632,0.0
1753246800000,799.69,801.65,795.89,796.13,21615.641,1753250399000,17268901.87313,57994,8979.933,7177948.25811,0.0
1753250400000,796.13,797.69,792.44,794.34,15134.082,1753253999000,12034570.13375,61561,8668.093,6893968.39544,0.0
1753254000000,794.35,799.14,792.23,794.42,15154.018,1753257599000,12050160.50978,57061,7802.204,6206824.21093,0.0
1753257600000,794.42,796.95,790.76,793.46,13472.408,1753261199000,10692608.48737,59196,6687.509,5307919.89334,0.0
1753261200000,793.46,794.71,790.61,791.53,14248.279,1753264799000,11286251.80816,61729,6698.159,5306511.92239,0.0
1753264800000,791.53,799.9,788.24,799.4,28119.86,1753268399000,22324572.2719,84889,13089.542,10402444.41646,0.0
1753268400000,799.4,808.81,797.03,808.46,43622.728,1753271999000,35081186.8612,108425,28640.4767,23024563.87037,0.0
1753272000000,808.47,809.84,794.12,795.3,39028.455,1753275599000,31318168.89247,124684,18983.645,15237761.26671,0.0
1753275600000,795.3,798.1,775.3,780.99,99133.128,1753279199000,77831530.09061,259460,37393.116,29371802.47674,0.0
1753279200000,780.99,790.14,779.57,787.18,30173.099,1753282799000,23718317.21909,104213,16677.333,13110341.47456,0.0
1753282800000,787.18,789.24,779.72,784.43,24243.996,1753286399000,19007542.42695,94277,12011.553,9414827.21267,0.0
1753286400000,784.43,784.56,765.58,765.77,43030.974,1753289999000,33303849.38359,132637,19919.234,15408379.39224,0.0
1753290000000,765.77,771.2,761.0,770.86,31817.535,1753293599000,24377524.69239,104393,16379.935,12557507.60643,0.0
1753293600000,770.88,776.09,768.75,775.84,12518.859,1753297199000,9667575.78662,52335,7054.988,5449634.40273,0.0
1753297200000,775.84,776.98,770.3,770.83,9401.997,1753300799000,7275663.86294,52073,4498.167,3481717.62332,0.0
1753300800000,770.82,773.4,756.3,763.0,27571.8,1753304399000,21036767.32903,119886,11253.15,8588134.42683,0.0
1753304400000,763.02,771.0,752.47,768.61,22005.26,1753307999000,16754816.23299,91544,11183.536,8521236.27252,0.0
1753308000000,768.61,774.71,763.54,773.91,11862.716,1753311599000,9136165.53239,47940,6130.072,4720877.06793,0.0
1753311600000,773.92,777.24,773.64,776.74,7487.384,1753315199000,5807389.06462,26926,3913.385,3035378.31786,0.0
1753315200000,776.74,784.54,772.68,784.15,13501.528,1753318799000,10512437.99949,64905,6991.199,5444687.29802,0.0
1753318800000,784.15,784.17,781.37,783.98,10369.692,1753322399000,8119760.04509,45835,5304.274,4153490.65347,0.0
1753322400000,783.98,786.16,780.5,782.51,9410.958,1753325999000,7367727.87711,42263,4645.175,3637349.0453,0.0
1753326000000,782.52,784.08,778.72,779.44,9661.206,1753329599000,7549182.47812,43467,3933.33,3074868.95863,0.0
1753329600000,779.44,780.1,766.26,767.39,14241.258,1753333199000,11008708.41181,74083,5857.049,4526969.03946,0.0
1753333200000,767.38,767.71,751.5,751.58,30992.319,1753336799000,23568082.68602,123945,11758.852,8947469.14933,0.0
1753336800000,751.6,757.43,743.73,749.47,44307.644,1753340399000,33253346.84636,187868,20708.652,15544069.91234,0.0
1753340400000,749.47,759.2,742.62,759.09,31734.242,1753343999000,23826944.00568,131845,15533.463,11668086.3447,0.0
1753344000000,759.09,767.34,756.35,766.33,12596.57,1753347599000,9606793.09777,65837,6652.968,5076710.50068,0.0
1753347600000,766.33,767.81,763.0,765.83,11403.248,1753351199000,8735409.75318,59987,5385.543,4125788.29494,0.0
1753351200000,765.84,768.56,755.54,762.98,13811.07,1753354799000,10515145.93964,76138,6430.93,4898503.32902,0.0
