datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1739739600000,188.3,189.62,186.3,188.95,147092.535,1739743199000,27612603.40385,99716,69939.305,13137638.34851,0.0
1739743200000,188.96,189.21,187.35,188.84,54350.569,1739746799000,10235876.71071,44888,26516.281,4994085.3136,0.0
1739746800000,188.84,189.06,187.55,188.27,61233.594,1739750399000,11537436.86324,72155,32542.139,6132071.86946,0.0
1739750400000,188.26,189.42,188.15,189.02,55211.574,1739753999000,10423161.21729,57948,27056.498,5108347.58614,0.0
1739754000000,189.01,189.72,187.91,189.12,76724.79,1739757599000,14488734.23167,49401,31534.199,5955344.1691,0.0
1739757600000,189.13,189.36,187.02,187.14,73838.028,1739761199000,13912439.56984,49043,35583.594,6711166.05853,0.0
1739761200000,187.14,187.14,185.28,186.34,102404.899,1739764799000,19072792.61512,67597,34984.779,6517456.59054,0.0
1739764800000,186.33,186.49,183.18,183.18,213703.139,1739768399000,39499839.3756,99124,85020.524,15711837.9135,0.0
1739768400000,183.19,184.25,180.77,184.18,351015.541,1739771999000,64048105.05877,203974,165199.207,30160955.218,0.0
1739772000000,184.19,184.94,182.63,183.54,130500.877,1739775599000,24031904.8014,97479,66918.448,12325415.11479,0.0
1739775600000,183.54,183.88,180.89,181.35,211887.696,1739779199000,38547549.94285,116803,99689.738,18129287.58197,0.0
1739779200000,181.36,183.99,180.12,183.95,256333.401,1739782799000,46709830.79112,118224,97813.78,17836564.46015,0.0
1739782800000,183.96,185.2,183.73,184.2,186060.442,1739786399000,34331560.12014,78484,67285.746,12416592.58202,0.0
1739786400000,184.2,185.5,182.99,183.51,135852.812,1739789999000,25022542.44811,84512,67133.367,12366566.89352,0.0
1739790000000,183.52,184.53,183.05,184.25,87769.356,1739793599000,16151155.52585,59277,46452.395,8549121.58796,0.0
1739793600000,184.25,186.9,184.21,186.0,117511.841,1739797199000,21817170.72462,67926,69385.324,12883548.30411,0.0
1739797200000,186.01,186.05,184.75,184.95,69411.698,1739800799000,12865225.65811,49952,34440.644,6384025.21917,0.0
1739800800000,184.94,186.94,183.46,184.26,269174.693,1739804399000,49791789.21137,128963,131285.594,24294700.55885,0.0
1739804400000,184.27,184.77,179.84,180.36,355790.937,1739807999000,64534392.06698,168629,128451.943,23331512.25647,0.0
1739808000000,180.37,181.41,177.91,178.32,310796.905,1739811599000,55705299.47307,192130,139118.457,24945796.26625,0.0
1739811600000,178.32,179.3,177.35,177.41,215465.68,1739815199000,38406962.74071,117611,99947.286,17815746.42801,0.0
1739815200000,177.41,178.66,175.31,175.7,287582.631,1739818799000,50822623.92236,141318,139565.696,24681859.08003,0.0
1739818800000,175.69,178.13,174.63,177.09,323517.164,1739822399000,57173563.17686,134685,143337.324,25330392.14364,0.0
1739822400000,177.1,179.46,177.01,178.49,154208.351,1739825999000,27525263.41553,83615,80659.456,14393025.10746,0.0
1739826000000,178.5,181.23,178.4,181.18,87636.99,1739829599000,15769096.51609,66986,54089.406,9732168.4419,0.0
1739829600000,181.18,181.3,178.58,178.79,137691.276,1739833199000,24802165.18038,53764,59675.292,10752739.35474,0.0
1739833200000,178.79,179.38,177.4,177.53,77483.009,1739836799000,13818022.7984,48564,33011.58,5889996.31519,0.0
1739836800000,177.53,178.04,175.46,176.79,140915.966,1739840399000,24894635.20839,95520,60403.403,10673226.9855,0.0
1739840400000,176.78,178.5,176.36,178.01,116462.324,1739843999000,20695805.99944,98166,60729.285,10791819.46356,0.0
1739844000000,178.01,178.67,177.11,178.33,102387.357,1739847599000,18224831.67727,66917,54051.963,9622339.27905,0.0
1739847600000,178.34,179.09,177.56,177.98,64985.392,1739851199000,11582654.22965,56902,32281.217,5754619.13322,0.0
1739851200000,177.98,178.01,175.44,175.83,90229.685,1739854799000,15932254.93177,70392,35465.585,6259910.53995,0.0
1739854800000,175.83,175.86,171.55,172.25,385303.255,1739858399000,66913231.87656,186821,179013.992,31084079.51585,0.0
1739858400000,172.25,172.34,164.44,165.32,967903.746,1739861999000,162648905.58467,463209,381653.278,64058581.5513,0.0
1739862000000,165.32,168.22,163.93,165.72,527033.873,1739865599000,87462890.00345,303335,255462.013,42425729.55095,0.0
1739865600000,165.73,167.06,163.73,163.89,296756.109,1739869199000,49131404.19779,170409,148773.408,24644511.01015,0.0
